date,stock_code,stock_name,keyword,source,title,url,close_price,price_change,change_pct
20260206,3189,景碩,景碩,Bing,景碩未來3年資本支出估235億元 擴ABF產能設備景碩未來3年資本支出估235億元 擴ABF產能設備,https://www.cna.com.tw/news/afe/202601300336.aspx,242.5,-21.0,-7.97
20260206,3189,景碩,景碩,Bing,外資觀點：美系外資看好ABF重啟上升週期，調高三雄目標價，喊買景碩3189,https://fnc.ebc.net.tw/fncnews/stock/205432,242.5,-21.0,-7.97
20260206,2330,台積電,台積電,Bing,台積電熊本改3奈米「矽盾變破窗」？謝長廷提這公司2奈米開產：拿兆元補助,https://tw.news.yahoo.com/%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%86%8A%E6%9C%AC%E6%94%B93%E5%A5%88%E7%B1%B3-%E7%9F%BD%E7%9B%BE%E8%AE%8A%E7%A0%B4%E7%AA%97-%E8%AC%9D%E9%95%B7%E5%BB%B7%E6%8F%90%E9%80%99%E5%85%AC%E5%8F%B82%E5%A5%88%E7%B1%B3%E9%96%8B%E7%94%A2-%E6%8B%BF%E5%85%86%E5%85%83%E8%A3%9C%E5%8A%A9-054121105.html,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,沒重美輕日！台積電熊本二廠擬「製程升級」 下週董事會將首度移師日本,https://tw.news.yahoo.com/%E6%B2%92%E9%87%8D%E7%BE%8E%E8%BC%95%E6%97%A5-%E5%8F%B0%E7%A9%8D%E9%9B%BB%E7%86%8A%E6%9C%AC%E4%BA%8C%E5%BB%A0-%E8%A3%BD%E7%A8%8B%E5%8D%87%E7%B4%9A-%E4%B8%8B%E9%80%B1%E8%91%A3%E4%BA%8B%E6%9C%83%E5%B0%87%E9%A6%96%E5%BA%A6%E7%A7%BB%E5%B8%AB%E6%97%A5%E6%9C%AC-040700209.html,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,台積電2工程師交保理由、繳回護照條件曝,https://www.mirrormedia.mg/external/setn_1791815,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,卡位台積電先進封裝 CoPoS 這檔一月營收創新高、股價漲停鎖死,https://money.udn.com/money/story/5710/9313113,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,台積電展威力收高15元 強拉指數跌18點收31782點站月線,https://money.udn.com/money/story/5607/9313382,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,台積電2內鬼交保回家過年 防逃管控拉滿,https://www.msn.com/zh-tw/news/national/%E5%8F%B0%E7%A9%8D%E9%9B%BB2%E5%85%A7%E9%AC%BC%E4%BA%A4%E4%BF%9D%E5%9B%9E%E5%AE%B6%E9%81%8E%E5%B9%B4-%E9%98%B2%E9%80%83%E7%AE%A1%E6%8E%A7%E6%8B%89%E6%BB%BF/ar-AA1VMC11?ocid=BingNewsVerp,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,台積電2奈米洩密案！2內鬼工程師交保 電子腳環交護照獲釋,https://news.tvbs.com.tw/local/3121390,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,台積電董事長魏哲家這一舉動 驚喜日相高市早苗,https://www.cna.com.tw/video/news/4352614,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,涉竊台積電2奈米關鍵技術 2工程師交保、戴電子腳鐐,https://news.pts.org.tw/article/794184,1780.0,15.0,0.85
20260206,2330,台積電,台積電,Bing,選前送大禮！台積電3奈米助攻 高市早苗AI預算「狂翻4倍」,https://www.ettoday.net/news/20260206/3114242.htm,1780.0,15.0,0.85
20260206,2330,2330 股票,2330 股票,Bing,黃鐙輝賣1千初台積電買房被笑傻？施昇輝舉「這例子」力挺：完成心願才是目的,https://udn.com/news/story/12806/9306127,1780.0,15.0,0.85
20260206,2454,聯發科,聯發科,Bing,拚AI彎道超車！ 聯發科陳冠州：數據中心業務投資倍增、先進製程封裝同攜台積電英特爾,https://tw.news.yahoo.com/%E6%8B%9Aai%E5%BD%8E%E9%81%93%E8%B6%85%E8%BB%8A-%E8%81%AF%E7%99%BC%E7%A7%91%E9%99%B3%E5%86%A0%E5%B7%9E-%E6%95%B8%E6%93%9A%E4%B8%AD%E5%BF%83%E6%8A%95%E8%B3%87%E5%80%8D%E5%A2%9E-%E5%85%88%E9%80%B2%E8%A3%BD%E7%A8%8B%E5%B0%81%E8%A3%9D%E5%90%8C%E6%94%9C%E5%8F%B0%E7%A9%8D%E9%9B%BB%E8%8B%B1%E7%89%B9%E7%88%BE-054937422.html,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,半導體AI全面爆發！聯發科總座：半導體產值最快2029年衝上兆美元,https://www.chinatimes.com/realtimenews/20260206002751-260410,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,分析IC拳王聯發科能彎道超車？ 攜Google大神、AI霸主輝達同行 拚第四次華麗轉身,https://tw.news.yahoo.com/%E5%88%86%E6%9E%90-ic%E6%8B%B3%E7%8E%8B%E8%81%AF%E7%99%BC%E7%A7%91%E8%83%BD%E5%BD%8E%E9%81%93%E8%B6%85%E8%BB%8A-%E6%94%9Cgoogle%E5%A4%A7%E7%A5%9E-ai%E9%9C%B8%E4%B8%BB%E8%BC%9D%E9%81%94%E5%90%8C%E8%A1%8C-%E6%8B%9A%E7%AC%AC%E5%9B%9B%E6%AC%A1%E8%8F%AF%E9%BA%97%E8%BD%89%E8%BA%AB-161500258.html,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,聯發科股價攻上1800元的底氣來了！今年資料中心ASIC營收上看10億美元，2027年「達數十億美元規模」,https://www.businesstoday.com.tw/article/category/183015/post/202602040088/,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,聯發科目標價 內外資喊2字頭,https://www.ctee.com.tw/news/20260205702075-430201,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,聯發科股價一口氣漲六成，ASIC鏈戰力大對決，這場CP值大戰誰最有機會勝出？,https://money.udn.com/money/story/12040/9309468,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,聯發科ASIC今年營收 拚衝10億美元,https://www.ctee.com.tw/news/20260205700074-439901,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,聯發科：今年ASIC營收逾10億美元 2027年比重2成,https://money.udn.com/money/story/5612/9309022,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,手機業務Q1將明顯下滑！AI成第二曲線 聯發科蔡力行：今年ASIC營收超過10億美元,https://www.mirrormedia.mg/external/mirrordaily_43778,1710.0,-60.0,-3.39
20260206,2454,聯發科,聯發科,Bing,聯發科蔡力行：受惠AI產業今年營運持續成長,https://www.msn.com/zh-tw/%E6%8A%80%E8%A1%93/%E4%BA%BA%E5%B7%A5%E6%99%BA%E6%85%A7/%E8%81%AF%E7%99%BC%E7%A7%91%E8%94%A1%E5%8A%9B%E8%A1%8C-%E5%8F%97%E6%83%A0ai%E7%94%A2%E6%A5%AD%E4%BB%8A%E5%B9%B4%E7%87%9F%E9%81%8B%E6%8C%81%E7%BA%8C%E6%88%90%E9%95%B7/ar-AA1VDz9y?ocid=BingNewsVerp,1710.0,-60.0,-3.39
20260206,2308,台達電子,台達電子,Bing,五大VVIP台達電子經理 李嘉峻：AI驅動散熱升級,https://www.ctee.com.tw/news/20260129700210-439901,1160.0,10.0,0.87
20260206,2308,台達電子,台達電子,Bing,卓越永續：台達電子泰國再度入選道瓊永續,https://www.setn.com/News.aspx?NewsID=1587846,1160.0,10.0,0.87
20260206,2308,台達電子,台達電子,Bing,台達電子 5G 智慧工廠應用落地，升級智能產線助產值提升 75,https://www.inside.com.tw/article/24616-delta-5g,1160.0,10.0,0.87
20260206,2308,台達電子,台達電子,Bing,台達電子公司董事會決議擬增資行動基因生技，計約4千萬美元,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=e7eff784-01ad-4457-a238-316feacc3223,1160.0,10.0,0.87
20260206,2308,台達電子,台達電子,Bing,台達電子公司 ACT Genomics 決議擬增資行動基因生技4000萬美元,https://money.udn.com/money/story/5612/9299435,1160.0,10.0,0.87
20260206,2308,台達電子,台達電子,Bing,車市新聞台達電子投入「Toyota日月潭智慧電動車先導運行計畫」，提供先進充電設備！,https://www.carstuff.com.tw/car-news/item/5854-toyota.html,1160.0,10.0,0.87
20260206,2308,台達電子,台達電子,Bing,台達電子率先通過DEKRA德凱 ISOSAE 21434車用網路安全認證,https://www.ctee.com.tw/news/20230510700924-431202,1160.0,10.0,0.87
20260206,2308,台達電子,台達電子,Bing,台達電子二月合併營收38090億元 較去年同期成長40,https://tw.news.yahoo.com/%E5%8F%B0%E9%81%94%E9%9B%BB%E5%AD%90%E4%BA%8C%E6%9C%88%E5%90%88%E4%BD%B5%E7%87%9F%E6%94%B6380-90%E5%84%84%E5%85%83-%E8%BC%83%E5%8E%BB%E5%B9%B4%E5%90%8C%E6%9C%9F%E6%88%90%E9%95%B740-041722594.html,1160.0,10.0,0.87
20260206,2344,華邦電子,華邦電子,Bing,華邦集團通過SBTi 科學基礎減量目標審查 擘劃價值鏈淨零藍圖,https://money.udn.com/money/story/5612/9298907,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,華邦電子推出新一代輸出輸入控制晶片,https://www.ctimes.com.tw/News/ShowNews-tw.asp?O=200806051000290541,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,半導體創新局2：從淨零排放到永續產業鏈，華邦電子用綠色產品提升永續競爭力！,https://www.cw.com.tw/index.php/article/5126559,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,華邦電子進駐高雄 南科中科搶人意味濃厚,https://www.chinatimes.com/realtimenews/20170926004924-260405,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,華邦電子與臺灣銀行等11家銀行完成聯貸案簽約,https://www.cdns.com.tw/articles/780545,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,華邦電子啟動徵才 預計招募逾500人,https://www.chinatimes.com/realtimenews/20210412003623-260410,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,華邦電子攜手微軟打造「碳排資訊平台」 加速實現淨零永續願景,https://www.upmedia.mg/tw/lifestyle/esg/157193,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,華邦電子股份公司與臺銀等聯貸案,https://tw.news.yahoo.com/%E8%8F%AF%E9%82%A6%E9%9B%BB%E5%AD%90%E8%82%A1%E4%BB%BD%E5%85%AC%E5%8F%B8%E8%88%87%E8%87%BA%E9%8A%80%E7%AD%89%E8%81%AF%E8%B2%B8%E6%A1%88-094335238.html,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,2023華邦電子零碳家庭日響應環境永續發展 首度發表華邦企業歌,https://www.ctee.com.tw/news/20231028700523-430502,97.8,-4.7,-4.59
20260206,2344,華邦電子,華邦電子,Bing,華邦電子營運不中斷網路、資料流的嚴格控管,https://www.informationsecurity.com.tw/article/article_detail.aspx?aid=5016,97.8,-4.7,-4.59
20260206,2480,敦陽科,敦陽科,Bing,敦陽科續攻AI基礎設施、資安商機,https://www.chinatimes.com/newspapers/20260131000356-260206,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,敦陽科財報去年獲利續創新高 擬發742元股利、亦登頂,https://money.udn.com/money/story/5710/8576356,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,敦陽科公告本公司114年12月份合併自結損益,https://news.cnyes.com/news/id/6327317,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,敦陽科 看好資安、AI業務,https://www.chinatimes.com/newspapers/20240902000260-260206,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,企業擴大投資台灣，敦陽科下半年看審慎樂觀,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=2bd26ee1-d0b5-4db4-b6c8-54ecb14f58ac&c=MB070100,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,營收速報  敦陽科24806月營收843億元年增率高達3287,https://news.cnyes.com/news/id/6058806,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,敦陽科接單旺 營運拚勝去年,https://tw.news.yahoo.com/%E6%95%A6%E9%99%BD%E7%A7%91%E6%8E%A5%E5%96%AE%E6%97%BA-%E7%87%9F%E9%81%8B%E6%8B%9A%E5%8B%9D%E5%8E%BB%E5%B9%B4-215009905--finance.html,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,台股 股海老牛 概念股 敦陽科 資安 駭客 敦陽 老牛 資訊服務產業 2480,https://smart.businessweekly.com.tw/Channel/IndepArticle.aspx?id=6016986,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,敦陽科自結114年合併稅前獲利1060億元,https://www.moneydj.com/kmdj/news/newsviewer.aspx?a=3e7e770d-c51d-4758-8693-c426874d5e5d,137.5,-1.5,-1.08
20260206,2480,敦陽科,敦陽科,Bing,敦陽科財報第3季純益季減9、探八季低點 前三季每股賺553元,https://udn.com/news/story/7238/8329092,137.5,-1.5,-1.08
20260206,2498,宏達電,宏達電,Bing,宏達電發布全新VIVE Eagle全效鏡片款限量推出 農曆新年好禮全通路回饋消費者,https://news.cnyes.com/news/id/6330938,44.9,0.1,0.22
20260206,2498,宏達電,宏達電,Bing,宏達電衝刺AI眼鏡布局,https://udn.com/news/story/7253/9306860,44.9,0.1,0.22
20260206,2498,宏達電,宏達電,Bing,通網股AI穿戴走向日常 宏達電VIVE Eagle導入全效變色鏡片,https://www.chinatimes.com/realtimenews/20260204001386-260410,44.9,0.1,0.22
20260206,2498,宏達電,宏達電,Bing,宏達電去年可望揮別6年虧損轉盈，VIVE Eagle全效鏡片款限量推出,https://www.msn.com/zh-tw/money/topstories/%E5%AE%8F%E9%81%94%E9%9B%BB%E5%8E%BB%E5%B9%B4%E5%8F%AF%E6%9C%9B%E6%8F%AE%E5%88%A56%E5%B9%B4%E8%99%A7%E6%90%8D%E8%BD%89%E7%9B%88-vive-eagle%E5%85%A8%E6%95%88%E9%8F%A1%E7%89%87%E6%AC%BE%E9%99%90%E9%87%8F%E6%8E%A8%E5%87%BA/ar-AA1VC2Zg?ocid=BingNewsVerp,44.9,0.1,0.22
20260206,2498,宏達電,宏達電,Bing,續攻虛擬實境商機 宏達電發表VIVE Eagle全效鏡片款,https://www.chinatimes.com/realtimenews/20260203003387-260412,44.9,0.1,0.22
20260206,2498,宏達電,宏達電,Bing,滿足多元AI穿戴！HTC限量推出VIVE Eagle全效鏡片款,https://tw.news.yahoo.com/%E6%BB%BF%E8%B6%B3%E5%A4%9A%E5%85%83ai%E7%A9%BF%E6%88%B4-htc%E9%99%90%E9%87%8F%E6%8E%A8%E5%87%BAvive-eagle%E5%85%A8%E6%95%88%E9%8F%A1%E7%89%87%E6%AC%BE-091900079.html,44.9,0.1,0.22
20260206,2498,宏達電,宏達電,Bing,宏達電搶攻AI眼鏡商機 推VIVE Eagle全效變色鏡片款,https://udn.com/news/story/7240/9306551,44.9,0.1,0.22
20260206,2498,宏達電,宏達電,Bing,236家公司虧錢、董事酬金不減反增 宏達電、友達上榜,https://www.ctee.com.tw/news/20260131700050-439901,44.9,0.1,0.22
20260206,2498,宏達電,宏達電,Bing,信驊拚當「萬歲爺」！翻開台股股王變遷史 一探台灣產業發展血和淚 大立光、聯發科、宏達電也有的曾經,https://www.ctee.com.tw/news//20260204700066-439901,44.9,0.1,0.22
